datetime,re_m1_svor,tepl_m,zraz_m,tlak_m,v_rh_m,v_s_m,v_rh_m_50,v_rh_m_125,vlhk_m
02/03/2019 08:00,0.9682267362064232,0.2021115724065877,0.01231474189160163,0.9163379654079749,0.4707662052794797,0.8056389881986393,0.430977130977131,0.5177547419497133,0.7508406685787754
02/03/2019 09:00,0.9221108976118582,0.6529927689642849,0.0,0.9308902165302348,0.17789879736782394,0.9348039270624362,0.1485100485100485,0.17308116453462724,0.7737241618039759
02/03/2019 10:00,0.9590996431512488,0.4872838250254324,0.0,0.9533395497755479,0.3031540730655775,0.11033095363511045,0.31386001386001383,0.4278782531980591,0.3720082088814163
02/03/2019 11:00,0.9616387592643423,0.48535921475901145,0.0,0.9361260562450489,0.1428031162544437,0.2940897934481715,0.15391545391545394,0.404333921482135,0.6661433092671348
02/03/2019 12:00,0.9606780126269556,0.5371037364933603,0.0,0.9526381370477952,0.06361092201800167,0.5842401963531217,0.05017325017325017,0.08640273489192767,0.5856245673029373
,0.9429041998353007,0.5534354293255618,0.0,0.9169155994190645,0.4754557143937676,0.12544409203492216,0.5019404019404018,0.5538156153506838,0.767258431411334
02/03/2019 14:00,0.9344633543782594,0.6925297627230488,0.0,0.9303373382624769,0.42008925194765906,0.26644681542582394,0.43153153153153145,0.49889722099691225,0.3661482543764216
02/03/2019 15:00,0.9435904474334342,0.6335542052734323,0.0,0.911741649062582,0.1468875274185009,0.574122743115873,0.1354123354123354,0.21713718570798413,0.6088294926317871
02/03/2019 16:00,0.9781087016195442,0.5672651288114159,0.015035440681606643,0.9372029310800101,0.3176764238711142,0.8976851177334214,0.2934164934164934,0.34097926775474197,0.48421273860152303
,0.9499725500960745,0.6039427016029256,0.0,0.9322559083707422,0.3183571590651237,0.9630240846380581,0.3410949410949411,0.34869872077635644,0.36266195232914644
02/03/2019 18:00,0.9523744166895414,0.5512083803029888,0.0,0.9386882756799575,0.6574389229256486,0.8208361818731998,0.7582813582813582,0.6471107190119101,0.8580259123726635
02/03/2019 19:00,0.9651386220148228,0.5187924445299827,0.0,0.9125420847636652,0.4746237047122004,0.262594281999843,0.46160776160776157,0.30640714600794006,0.2151493423004648
02/03/2019 20:00,0.9730990941531705,0.391740672513816,0.6833965776473114,0.903139028254555,0.522955903486877,0.7447241305882748,0.483090783090783,0.5709638288486988,0.9675477203046188
,0.96980510568213,0.5327321217453468,0.0,0.9353957618167414,0.35640269268587854,0.4660416690015353,0.244005544005544,0.35476400529333924,0.6932177826129957
02/03/2019 22:00,0.9317183639857258,0.5964642159962609,0.0,0.9364148732505941,0.3461160275319568,0.7009061158617907,0.34934164934164935,0.4138178209086899,0.5049451092869152
02/03/2019 23:00,0.9829810595662913,0.24560776442770343,0.005441397580010023,0.9733421903881703,0.19998487255124428,0.9610543893664474,0.20214830214830215,0.26692765769739746,0.6312555632479476
,0.9658248696129563,0.46086167551070917,0.0,0.9456528914708211,0.2977081915135013,0.3234699138153249,0.3674289674289674,0.5229929422143802,0.6396498862624862
03/03/2019 01:00,0.979481196815811,0.4777707514228369,0.0,0.9541152297332984,0.1505937523636639,0.5363539063288018,0.09196119196119194,0.1513012792236436,0.10282118484818512
,0.9661679934120231,0.4394710071210581,0.0,0.9129216728280958,0.2641252552756978,0.9719507548163673,0.3358281358281358,0.4609064843405382,0.8671620017802393
,0.9446198188306343,0.7236259657419374,0.0,0.8996897280169001,0.4257620452310718,0.8451253544330751,0.36832986832986836,0.42583811204234673,0.31738947680743745
03/03/2019 04:00,0.9155229206697775,0.8314591295262711,0.0,0.9190239635595456,0.1890931094470918,0.8189113160814551,0.2970893970893971,0.31627701808557573,0.38209623182672325
03/03/2019 05:00,0.9324046115838593,0.8108932941079433,0.0,0.9535045880644311,0.10906890552908254,0.3845472782902036,0.1325017325017325,0.2061645346272607,0.3356245673029373
03/03/2019 06:00,0.9760499588251439,0.1426686096065547,0.0,0.9288478677053074,0.2942288782996748,0.8457613726786735,0.282051282051282,0.4210410233789149,0.8737637226782711
03/03/2019 07:00,0.9791380730167443,0.36993758763850326,0.0,0.8991120940058095,0.25603207019136226,0.34137368733679263,0.1916839916839917,0.2627922364358183,0.690102363762239
03/03/2019 08:00,0.946609936865221,0.6667124907206292,0.002219517433951457,0.9350698111961973,0.18084864987519858,0.6187168682125366,0.16465696465696467,0.2283855315394795,0.284071802986846
,0.9505901729343946,0.5157680569684641,0.0,0.9611046012674938,0.10195900461387189,0.9386536586459255,0.11683991683991682,0.3121415968239965,0.78792898823064
03/03/2019 10:00,0.9846280538018115,0.0746473839047593,0.0,0.9313853313968843,0.3467211254821875,0.38538502919519874,0.38918918918918916,0.5486325540361712,0.4841014736425674
03/03/2019 11:00,0.9060527038155364,0.9350856451568559,0.08548721987542063,0.9293924940586211,0.20558202859087818,0.6088095531621595,0.18690228690228688,0.2277790030877812,0.3146202156067648
03/03/2019 12:00,0.9531979138073015,0.3911632894338897,0.0,0.9343230129390014,0.41176915513198703,0.7550769385948198,0.505128205128205,0.5483568592853992,0.4725546434576203
,0.9753637112270106,0.35641032690880103,0.0,0.929821593609717,0.4507979729218668,0.9638982594954442,0.47193347193347196,0.5722320247022498,0.7493324102462663
03/03/2019 14:00,0.9704227285204501,0.5904979241703556,0.0,0.9303992276208075,0.0706451856894335,0.3480700908917704,0.032571032571032575,0.07090868989854433,0.3828379982197606
03/03/2019 15:00,0.9499725500960745,0.6123559979104233,0.0,0.9414320372326377,0.19937977460101358,0.5803176168648503,0.15945945945945947,0.1649205999117777,0.6578973395312034
03/03/2019 16:00,0.965138622014823,0.49660443760138573,0.0,0.8965952601003431,0.12132213902125409,0.8272411938090488,0.0672210672210672,0.11226290251433613,0.2703738502620908
,0.9486686796596213,0.6108987929944188,0.0,0.9373060800105626,0.30875122910521147,0.2188098893832584,0.32418572418572417,0.41729157476841644,0.702885471268915
03/03/2019 18:00,0.9570409003568487,0.555937422671909,0.0,0.8890200026406121,0.10581650404659255,0.4184607798088022,0.11725571725571723,0.30183061314512577,0.4946345564236969
03/03/2019 19:00,0.9910101564644522,0.2995243463198703,0.5649745829455144,0.920505182202271,0.15936767264200896,0.880305288757887,0.008177408177408177,0.20577856197618,0.9644941153199484
03/03/2019 20:00,0.9558056546802085,0.45165104066426554,0.0,0.9411597240559808,0.19862340216322522,0.9603847490109495,0.2115038115038115,0.2544111160123511,0.7939372960142419
,0.9382377161679933,0.6211267218388278,0.0,0.9441139094269864,0.36744573027758876,0.27318244477568443,0.3110880110880111,0.4711071901191001,0.44807635248738986
03/03/2019 22:00,0.9307576173483392,0.7928019576035855,0.0,0.9709243794560334,0.20217835262083053,0.34420635009582295,0.16555786555786556,0.2567269519188355,0.4205691820789239
03/03/2019 23:00,0.9501097996157015,0.7003381815182428,0.0,0.9622351135463423,0.20255653883972471,0.9540497831373912,0.22085932085932086,0.28589545655050724,0.27944812580358014
04/03/2019 00:00,0.9247872632445786,0.7366033378240908,0.0,0.9580431410087145,0.096815672036911,0.6821365730104116,0.15204435204435204,0.40119100132333485,0.6166922163979824
,0.9494921767773812,0.7336614335597044,0.0,0.9426739503564829,0.1397019892595114,0.6855324061102581,0.09057519057519058,0.13409792677547422,0.3614380377806349
04/03/2019 02:00,0.989912160307439,0.21066234087597263,0.0,0.9628457552152097,0.036910974964072314,0.7303282638663184,0.008662508662508662,0.08408689898544332,0.9406092374641479
04/03/2019 03:00,0.9459923140269011,0.6285502185807376,0.0,0.9118159162925799,0.12154905075259059,0.5544089793448171,0.11510741510741511,0.24922805469783854,0.6731159133616852
04/03/2019 04:00,0.9368652209717265,0.6754007313519015,0.0,0.9471836216002107,0.23538310263973986,0.7932660517556344,0.16015246015246015,0.24283193647992946,0.33216299080209666
04/03/2019 05:00,0.9700109799615699,0.5470292265816173,0.0,0.9350739371534194,0.17419257242266095,0.3726086274334002,0.08946638946638946,0.2774040582267314,0.4576575017307881
04/03/2019 06:00,0.9241010156464451,0.716037502405763,0.0,0.943230954581463,0.07692307692307693,0.5623017696437177,0.08087318087318086,0.06159020732245258,0.45098160419345257
,0.995196266813066,0.24024635011410192,0.009880432447912937,0.981540467388434,0.1922698736858029,0.2512159996413641,0.01753291753291753,0.10167622408469343,0.8280585500939568
,0.9284243755146857,0.5499161419812489,0.0,0.9368976102455773,0.41592920353982304,0.9483200152420231,0.15128205128205127,0.514170710189678,0.942587281178914
04/03/2019 09:00,0.9806478177326381,0.2535261609524072,0.0,0.9560709334565618,0.45155434535965516,0.9461289744135744,0.4627165627165627,0.48086678429642704,0.2940238354267629
04/03/2019 10:00,0.9447570683502609,0.6209342608121857,0.0,0.9473280301029834,0.1890931094470918,0.3107467470608672,0.12009702009702009,0.22055580061755625,0.26647957669864497
04/03/2019 11:00,0.9587565193521821,0.48673393637788354,0.0,0.9192797729073141,0.11534679676272598,0.39721160635233727,0.04941094941094941,0.10520511689457433,0.8114182573434872
,0.9337771067801262,0.6518380028044323,0.0,0.9306632888830202,0.3466454882384087,0.9375525345467178,0.3371448371448372,0.3873511248345832,0.6066907328651963
04/03/2019 13:00,0.9451688169091406,0.5188749278271151,0.0,0.9167340573012939,0.2630663338627941,0.953553857016374,0.19514899514899514,0.15052933392148216,0.24770052418158442
04/03/2019 14:00,0.9598545155091955,0.47664347969536175,0.0,0.8978949366252968,0.24203918009227748,0.4175501809990249,0.2881496881496881,0.34070357300397003,0.5462862229255266
,0.9447570683502606,0.6625883258640127,0.0,0.9295410285186168,0.037818621889418355,0.5975181279209207,0.01961191961191961,0.06892368769298633,0.4480639897141726
,0.9705599780400767,0.5210469879849332,0.0,0.9583732175864799,0.12449890325996522,0.4331172178824795,0.10249480249480249,0.17616894574327305,0.030783305311047365
04/03/2019 17:00,0.9803733186933845,0.23373016964064783,0.0,0.9564711513071029,0.09537856440511308,0.16243121476683064,0.0785169785169785,0.1921041023378915,0.764118287014143
04/03/2019 18:00,0.9746088388690639,0.4133787907948641,0.0,0.9249735938737786,0.11065728764843812,0.9280851087675256,0.11940401940401939,0.35840317600352894,0.5718524379388784
,0.9816771891298381,0.3384289681339529,0.04131166320612874,0.9593139358331135,0.3534528401785039,0.9781680433052775,0.35176715176715173,0.4674128804587561,0.9068712293541688
04/03/2019 20:00,0.9900494098270654,0.27115009210634855,0.0,0.9591241418008978,0.3865063157098556,0.8159609759377766,0.23617463617463616,0.29769519188354654,0.23517703491247147
,0.936590721932473,0.7138104533831902,0.0,0.9449844864008443,0.24945162998260348,0.7548808096204063,0.22106722106722107,0.2641155712395236,0.4559143507071506
04/03/2019 22:00,0.9330908591819926,0.7138104533831902,0.0,0.9473280301029834,0.1890931094470918,0.3107467470608672,0.12009702009702009,0.22055580061755625,0.26647957669864497
,0.9286988745539388,0.683126666849963,0.0,0.9435404013731188,0.46910218591634534,0.9794709000638819,0.2715176715176715,0.5664424349360389,0.7724878844822469
,0.9633543782596758,0.6841439608479284,0.0,0.9311460258780033,0.19642992209363894,0.9287659564929898,0.16729036729036728,0.19552271724746362,0.495067253486302
05/03/2019 01:00,0.992588525940159,0.15594842044485993,0.0,0.8911778782677584,0.328870735950382,0.409295953018705,0.3144144144144144,0.6332708425231584,0.5374592028483828
05/03/2019 02:00,0.9750205874279438,0.4522834126089467,0.0,0.9312037892791127,0.2418879056047198,0.35727414347675024,0.2834372834372834,0.35123511248345834,0.23219760656710506
05/03/2019 03:00,0.9747460883886905,0.14233867641802536,0.0007159733657907926,0.9419807895431735,0.12707056954844567,0.5220589059365439,0.083021483021483,0.15714600794000882,0.9180348135693797
,0.9371397200109799,0.6372109647796322,0.0,0.9363653617639289,0.13561757809545422,0.308580922814843,0.08565488565488566,0.22452580502867225,0.6341113638611413
,0.9851770518803182,0.2797558494404883,0.0,0.9260710984948504,0.11693517888208156,0.526830443699777,0.0661122661122661,0.10492942214380238,0.9881441004846205
05/03/2019 06:00,0.9520999176502882,0.5848890599653571,0.0,0.9407141206759966,0.26109976552454434,0.24014031627198043,0.2702702702702703,0.43879576532862813,0.5581297596676886
05/03/2019 07:00,0.9511391710129016,0.5189024222594926,0.0,0.95366137443887,0.2816730958323879,0.33734183599134787,0.1731115731115731,0.2936149095721218,0.3328182177826129
05/03/2019 08:00,0.9243755146856987,0.8038272249869404,0.0,0.9212313506733563,0.21851599727705923,0.905451825120199,0.20706860706860708,0.24702249669166298,0.34421669468895255
05/03/2019 09:00,0.9674718638484763,0.5437024002639467,0.0,0.9221101795616584,0.18387413962635205,0.8214273706389321,0.17754677754677753,0.29207101896779886,0.13926664029275046
,0.9853143013999448,0.2941354375738913,0.0,0.9586001452336945,0.12654110884199382,0.7548219709280823,0.03381843381843382,0.2620202911336568,0.7686059736920183
,0.945031567389514,0.36130433587198596,0.0,0.9030358793240034,0.1378110581650405,0.9540497831373912,0.1374913374913375,0.08546537273930305,0.997342003758283
05/03/2019 12:00,0.9893631622289321,0.33315003711748375,0.0,0.9373102059677838,0.42145072233567815,0.8484091138332568,0.00582120582120582,0.13393250992501105,0.8555039066363364
05/03/2019 13:00,0.9499039253362611,0.6136482362321631,0.0,0.9358207354106152,0.23341653430149012,0.9071805619375302,0.23326403326403328,0.2596493162770181,0.6455963801800018
,0.9558742794400219,0.52624343570427,0.0,0.9119768286242409,0.12245669767793663,0.23001445750725677,0.04324324324324324,0.21509704455227174,0.7978068440312529
05/03/2019 15:00,0.9593055174306888,0.4981441258145227,0.0,0.9430865460786904,0.2648059904697074,0.1167135508310265,0.2837144837144837,0.27051168945743276,0.7896968648007119
05/03/2019 16:00,0.9215618995333514,0.7913722471199585,0.0,0.9398394177449165,0.19892595113834055,0.33016631737030266,0.17636867636867637,0.2511579179532422,0.37110572643655415
05/03/2019 17:00,0.9610211364260224,0.7323966896703419,0.0,0.942913255875363,0.35042735042735046,0.93446490412095,0.2713097713097713,0.3132443758270843,0.3754450598358223
05/03/2019 18:00,0.9528547900082347,0.4961920211157242,0.0,0.9394845854238185,0.2231298691475683,0.46624620350342383,0.5012474012474012,0.6950816056462286,0.48402729700326375
05/03/2019 19:00,0.9492176777381278,0.5214594044705948,0.0,0.9131774821758651,0.1428031162544437,0.3417771526555863,0.06666666666666665,0.1568151742390825,0.970996934032242
05/03/2019 20:00,0.9632171287400493,0.44851667537323703,0.0,0.9023179627673614,0.15210649723924063,0.6348891030741816,0.15772695772695772,0.3259263343625938,0.4175155770942537
05/03/2019 21:00,0.936590721932473,0.8456737510654094,0.0,0.9312491748085558,0.38839724680432647,0.6750983446714559,0.3119196119196119,0.33474856638729605,0.1003733557511621
05/03/2019 22:00,0.9556684051605819,0.5707294272909738,0.0783274862175127,0.9186897610245581,0.26457907873837083,0.26795420668631686,0.31358281358281354,0.43703131892368774,0.9424265651270891
05/03/2019 23:00,0.9701482294811967,0.37296197520002206,0.0,0.9350904409823078,0.5041222297859467,0.6559757696661325,0.3809424809424809,0.3451146890163212,0.4256379190980121
06/03/2019 00:00,0.9632171287400493,0.4535206620659317,0.1459869692847426,0.9129010430419853,0.11723772785719691,0.9631473657076892,0.1555093555093555,0.24740846934274374,0.877484917416675
06/03/2019 01:00,0.9730304693933569,0.14794754062302384,0.0,0.9315503696857665,0.22736555479918313,0.943503647998924,0.24033264033264035,0.24001985002205561,0.5913361685293244
06/03/2019 02:00,0.9949903925336261,0.33144538231008225,0.0,0.9486029508846054,0.44111640571817573,0.3181800351911417,0.06188496188496188,0.24432068813409796,0.6978290970230441
06/03/2019 03:00,0.9774910787812241,0.3268538121030492,0.0,0.909323838130446,0.3162393162393163,0.8700197249711411,0.3040887040887041,0.385200705778562,0.7135669073286518
06/03/2019 04:00,0.9511391710129016,0.573533859393473,0.0,0.9337618827567993,0.638302700249603,0.9772938684478913,0.15128205128205127,0.8193096603440672,0.6504796756008306
06/03/2019 05:00,0.9806478177326376,0.3934178328888401,0.0,0.9366830604700289,0.46297556917025956,0.9473954072197878,0.471032571032571,0.48378914865460965,0.2576278310750667
06/03/2019 06:00,0.9455119407082073,0.6038602183057933,0.09823154578649675,0.9393277990493796,0.05634974661523335,0.5373373530433614,0.04005544005544005,0.07366563740626379,0.8461081989911976
06/03/2019 07:00,0.9862064232775185,0.5309724780731904,0.14519939858237274,0.9623300105624506,0.23303834808259594,0.9641728400596232,0.21566181566181564,0.25915306572562863,0.5518494708733063
06/03/2019 08:00,0.9284243755146857,0.838580187512029,0.0,0.9424305188803808,0.2594357461614099,0.5162478846089188,0.25481635481635484,0.3058557565063961,0.22801898921966177
06/03/2019 09:00,0.9296596211913257,0.6828242280938112,0.0,0.9223123514655396,0.14900537024430832,0.511072881526892,0.09237699237699236,0.11667401852668727,0.4825808525368409
06/03/2019 10:00,0.9525802909689816,0.7308570014572051,0.0,0.9209301557961447,0.3542092126162923,0.9108817958689633,0.383021483021483,0.4100683722981915,0.1289313618830976
,0.9724128465550372,0.46421599626075727,0.0,0.9694514127277531,0.4084411164057183,0.9253421049682272,0.35876645876645874,0.3698169386854875,0.16867767777667883
,0.966785616250343,0.4386186797173573,0.0,0.8945941708476366,0.2561077074351411,0.4574147959698297,0.19889119889119888,0.19232465813850907,0.42916130946493913
06/03/2019 13:00,0.9497666758166348,0.5983338373979271,0.002505906780267774,0.9365964153683648,0.31328946373194166,0.33717932912683374,0.2352044352044352,0.35608734009704457,0.44853377509642955
06/03/2019 14:00,0.9846966785616249,0.1357950015121938,0.0,0.9409823078954322,0.22827320172452917,0.9382894191220147,0.26638946638946637,0.35084913983237764,0.8043220255167636
06/03/2019 15:00,0.9419434531979136,0.6499683814027661,0.0,0.9473280301029834,0.1890931094470918,0.3107467470608672,0.12009702009702009,0.22055580061755625,0.26647957669864497
06/03/2019 16:00,0.9603348888278891,0.5137609634049106,0.030214076036371443,0.9229601267494059,0.21639815445125185,0.8021058648167034,0.15446985446985445,0.1993273048081165,0.7414820492532884
06/03/2019 17:00,0.9787949492176775,0.39635973715322653,0.0,0.9644259968312645,0.5321080099841162,0.9005822228697591,0.573111573111573,0.5655050727834142,0.5676120067253485
06/03/2019 18:00,0.9845594290419981,0.5825795276456519,0.10088064723992267,0.9429586414048061,0.2768323122305424,0.9131624956571439,0.28655578655578656,0.26736876929863257,0.33744189496587873
06/03/2019 19:00,0.9657562448531427,0.5148332462676308,0.0,0.9147494718774758,0.11693517888208156,0.25734923285552574,0.04158004158004158,0.17335685928539923,0.9743596083473443
06/03/2019 20:00,0.9479138073016742,0.7164224244590471,0.0,0.9208146289939267,0.38877543302322065,0.8669292927028813,0.3226611226611226,0.3754962505513895,0.23962763327069528
06/03/2019 21:00,0.9717265989569037,0.3511039014599544,0.0,0.9339805584895697,0.3200211784282581,0.6702483553184575,0.13187803187803188,0.21074106749007498,0.4942389476807437
06/03/2019 22:00,0.9228657699698048,0.690935085645157,0.0,0.9527124042777921,0.22078511459042435,0.23817902652784467,0.2626472626472626,0.1724194971327746,0.3113440807041835
06/03/2019 23:00,0.9720697227559705,0.46677297847185956,0.0,0.9232283139688406,0.1687466908705847,0.41294115010030585,0.1564795564795565,0.2613034847816498,0.5731876174463455
07/03/2019 00:00,0.9602662640680755,0.6325919001402217,0.0,0.9465399722735675,0.24710687542545953,0.9914655877705179,0.2826056826056826,0.3510696956329952,0.14338344377410736
07/03/2019 01:00,0.9737167169914904,0.44164306727887614,0.0,0.9251592619487723,0.23538310263973986,0.9596590718056193,0.2711018711018711,0.3217909131010146,0.5509717139748788
07/03/2019 02:00,0.9956766401317596,0.3290533666932447,0.0,0.9501254290995509,0.4042810679978822,0.2717114774675826,0.0404019404019404,0.06820688134097927,0.6931559687469092
07/03/2019 03:00,0.9263656327202856,0.8287096862885267,0.0,0.9473280301029834,0.1890931094470918,0.3107467470608672,0.12009702009702009,0.22055580061755625,0.26647957669864497
07/03/2019 04:00,0.9370710952511667,0.5607214539055843,0.0,0.9473280301029834,0.1890931094470918,0.3107467470608672,0.12009702009702009,0.22055580061755625,0.26647957669864497
07/03/2019 05:00,0.9316497392259127,0.8008853207225539,0.0,0.9445058753630842,0.15967022161712432,0.6376797381958376,0.1313236313236313,0.172474636082929,0.27165957867668866
07/03/2019 06:00,0.928081251715619,0.8206538176019358,0.021693992983461013,0.9362457090044889,0.1890931094470918,0.9016861488114584,0.2981288981288981,0.3327084252315836,0.1259766590841657
07/03/2019 07:00,0.9424924512764206,0.7254955871436036,0.0,0.9273749009770271,0.4718251266923834,0.7892902372600221,0.41690921690921684,0.4135972651080724,0.27308129759667676
07/03/2019 08:00,0.945237441668954,0.6285227241483601,0.0,0.941564067863744,0.11292640496180321,0.5661851233371065,0.10880110880110877,0.14154168504631673,0.4549376916229848
07/03/2019 09:00,0.9267773812791658,0.8265101316983313,0.0,0.9235253828888301,0.21518795855079045,0.40379033252266683,0.16735966735966737,0.23505734450816057,0.3029992087825141
07/03/2019 10:00,0.9869612956354652,0.2742844573973771,0.0,0.9138541391602852,0.5255275697753575,0.013953175608280004,0.4975744975744976,0.5806682840758712,0.3964741370784294
07/03/2019 11:00,0.9433845731539938,0.5959693162134669,0.03150282809479487,0.9287447187747557,0.2132970274563195,0.15947527093816893,0.16105336105336104,0.2903065725628584,0.7183389377905252
,0.9533351633269282,0.5116988809766023,0.0,0.9463749339846843,0.09205052567884428,0.176597330404474,0.0785169785169785,0.17026907807675343,0.6285975670062306
,0.9875102937139719,0.20301888867504334,0.0,0.966113513335094,0.32879509870660323,0.03998509419794456,0.3625779625779626,0.4289810322011469,0.7940485609731975
07/03/2019 14:00,0.954227285204502,0.6754282257842789,0.0,0.9247384143121207,0.19257242266091826,0.9127422192834008,0.17505197505197503,0.2645015438906043,0.22193650479675595
07/03/2019 15:00,0.9684326104858632,0.4603942701602926,0.0,0.9606466200158432,0.15384615384615388,0.3041792282605041,0.14747054747054747,0.26499779444199384,0.8549846701612105
07/03/2019 16:00,0.9836673071644249,0.36801297737208216,0.0,0.9373720953261153,0.28477422282732023,0.9286062514709673,0.17117117117117117,0.22320247022496692,0.3375160716051825
07/03/2019 17:00,0.935149601976393,0.706744384262187,0.0,0.9336999933984678,0.10997655245442857,0.39966041669001534,0.11365211365211364,0.17633436259373622,0.4886386114133121
07/03/2019 18:00,0.9501784243755147,0.2944103818976658,0.0,0.9257080142593082,0.3031540730655775,0.9833626592847454,0.38406098406098405,0.44612924569916196,0.6484027297003264
